ticker,ccp,tag
snex,CY2020,"50                               InterestIncomeOperating
205                                     ProfessionalFees
242    RevenueFromContractWithCustomerIncludingAssess...
678                                             Revenues
Name: (snex, CY2020), dtype: object"
snex,CY2021,"45                               InterestIncomeOperating
185                                     ProfessionalFees
228    RevenueFromContractWithCustomerIncludingAssess...
633                                             Revenues
Name: (snex, CY2021), dtype: object"
snex,CY2022,"40                               InterestIncomeOperating
165                                     ProfessionalFees
213    RevenueFromContractWithCustomerIncludingAssess...
582                                             Revenues
Name: (snex, CY2022), dtype: object"
snex,CY2023,"11                               InterestIncomeOperating
13                                      ProfessionalFees
56     RevenueFromContractWithCustomerIncludingAssess...
176                                             Revenues
Name: (snex, CY2023), dtype: object"
snfca,CY2009,"83      NetInvestmentIncome
1306               Revenues
Name: (snfca, CY2009), dtype: object"
snfca,CY2010,"240     InvestmentIncomeNet
2323               Revenues
Name: (snfca, CY2010), dtype: object"
snfca,CY2011,"288    InvestmentIncomeNet
395               Revenues
Name: (snfca, CY2011), dtype: object"
snfca,CY2012,"276     InvestmentIncomeNet
2834               Revenues
Name: (snfca, CY2012), dtype: object"
snfca,CY2013,"259     InvestmentIncomeNet
2659               Revenues
Name: (snfca, CY2013), dtype: object"
snfca,CY2014,"244    InvestmentIncomeNet
346               Revenues
Name: (snfca, CY2014), dtype: object"
snfca,CY2015,"218    InvestmentIncomeNet
319               Revenues
Name: (snfca, CY2015), dtype: object"
snfca,CY2016,"30     GrossInvestmentIncomeOperating
201               InvestmentIncomeNet
384                          Revenues
Name: (snfca, CY2016), dtype: object"
snfca,CY2017,"34     GrossInvestmentIncomeOperating
191               InvestmentIncomeNet
416                          Revenues
Name: (snfca, CY2017), dtype: object"
snfca,CY2018,"34     GrossInvestmentIncomeOperating
25                NetInvestmentIncome
367                          Revenues
Name: (snfca, CY2018), dtype: object"
snfca,CY2019,"25     NetInvestmentIncome
317               Revenues
Name: (snfca, CY2019), dtype: object"
snfca,CY2020,"26     NetInvestmentIncome
289               Revenues
Name: (snfca, CY2020), dtype: object"
snfca,CY2021,"24     NetInvestmentIncome
266               Revenues
Name: (snfca, CY2021), dtype: object"
snfca,CY2022,"23     NetInvestmentIncome
252               Revenues
Name: (snfca, CY2022), dtype: object"
sngx,CY2010,"52      LicenseAndServicesRevenue
2284                     Revenues
Name: (sngx, CY2010), dtype: object"
sngx,CY2011,"70     LicenseAndServicesRevenue
724                     Revenues
Name: (sngx, CY2011), dtype: object"
sngx,CY2013,"100     ContractsRevenue
2601            Revenues
Name: (sngx, CY2013), dtype: object"
sngx,CY2014,"86     ContractsRevenue
619            Revenues
Name: (sngx, CY2014), dtype: object"
sngx,CY2015,"78     ContractsRevenue
571            Revenues
Name: (sngx, CY2015), dtype: object"
sngx,CY2017,"61     ContractsRevenue
707            Revenues
Name: (sngx, CY2017), dtype: object"
sngx,CY2018,"216    RevenueFromContractWithCustomerIncludingAssess...
621                                             Revenues
Name: (sngx, CY2018), dtype: object"
sngx,CY2019,"179    RevenueFromContractWithCustomerIncludingAssess...
524                                             Revenues
Name: (sngx, CY2019), dtype: object"
sngx,CY2020,"165    RevenueFromContractWithCustomerIncludingAssess...
478                                             Revenues
Name: (sngx, CY2020), dtype: object"
snmp,CY2020,"465     RevenueFromContractWithCustomerIncludingAssess...
1354                                             Revenues
Name: (snmp, CY2020), dtype: object"
snmp,CY2021,"419     RevenueFromContractWithCustomerIncludingAssess...
1268                                             Revenues
Name: (snmp, CY2021), dtype: object"
snnf,CY2016,"48      FeesAndCommissions
1191      ProfessionalFees
Name: (snnf, CY2016), dtype: object"
snnf,CY2017,"29      FeesAndCommissions
1081      ProfessionalFees
Name: (snnf, CY2017), dtype: object"
snoa,CY2010,"2305                   Revenues
529     SalesRevenueServicesNet
Name: (snoa, CY2010), dtype: object"
snoa,CY2011,"158               LicensesRevenue
318     RevenueFromRelatedParties
2674                     Revenues
608       SalesRevenueServicesNet
Name: (snoa, CY2011), dtype: object"
snoa,CY2012,"155               LicensesRevenue
357     RevenueFromRelatedParties
2814                     Revenues
589       SalesRevenueServicesNet
Name: (snoa, CY2012), dtype: object"
snoa,CY2013,"67      LicenseAndServicesRevenue
152               LicensesRevenue
2641                     Revenues
570       SalesRevenueServicesNet
Name: (snoa, CY2013), dtype: object"
snoa,CY2014,"63      LicenseAndServicesRevenue
142               LicensesRevenue
2189                     Revenues
542       SalesRevenueServicesNet
Name: (snoa, CY2014), dtype: object"
snoa,CY2015,"60      LicenseAndServicesRevenue
124               LicensesRevenue
1968                     Revenues
487       SalesRevenueServicesNet
Name: (snoa, CY2015), dtype: object"
snoa,CY2016,"61      LicenseAndServicesRevenue
105               LicensesRevenue
2098                     Revenues
430       SalesRevenueServicesNet
Name: (snoa, CY2016), dtype: object"
snps,CY2008,"38     LicensesRevenue
620           Revenues
Name: (snps, CY2008), dtype: object"
snps,CY2009,"113     LicensesRevenue
1761           Revenues
Name: (snps, CY2009), dtype: object"
snps,CY2010,"188     LicensesRevenue
3026           Revenues
Name: (snps, CY2010), dtype: object"
snps,CY2011,"233    LicensesRevenue
974           Revenues
Name: (snps, CY2011), dtype: object"
snps,CY2012,"234     LicensesRevenue
3786           Revenues
Name: (snps, CY2012), dtype: object"
snps,CY2013,"229     LicensesRevenue
3652           Revenues
Name: (snps, CY2013), dtype: object"
snps,CY2014,"219    LicensesRevenue
822           Revenues
Name: (snps, CY2014), dtype: object"
snps,CY2015,"205              LicensesRevenue
760                     Revenues
111    TechnologyServicesRevenue
Name: (snps, CY2015), dtype: object"
snps,CY2016,"182              LicensesRevenue
850                     Revenues
93     TechnologyServicesRevenue
Name: (snps, CY2016), dtype: object"
snps,CY2017,"147                                      LicensesRevenue
562    RevenueFromContractWithCustomerExcludingAssess...
78                             TechnologyServicesRevenue
Name: (snps, CY2017), dtype: object"
snpw,CY2014,"2084          Revenues
122     RoyaltyRevenue
Name: (snpw, CY2014), dtype: object"
snpw,CY2015,"1878          Revenues
99      RoyaltyRevenue
Name: (snpw, CY2015), dtype: object"
snpw,CY2016,"504     ProfessionalFees
2014            Revenues
1302     SalesRevenueNet
Name: (snpw, CY2016), dtype: object"
snpw,CY2017,"476     ProfessionalFees
2109            Revenues
Name: (snpw, CY2017), dtype: object"
snpw,CY2018,"470                                      ProfessionalFees
1563    RevenueFromContractWithCustomerExcludingAssess...
Name: (snpw, CY2018), dtype: object"
snpw,CY2019,"438                                      ProfessionalFees
1531    RevenueFromContractWithCustomerExcludingAssess...
Name: (snpw, CY2019), dtype: object"
snpw,CY2020,"441                                      ProfessionalFees
1494    RevenueFromContractWithCustomerExcludingAssess...
Name: (snpw, CY2020), dtype: object"
snpw,CY2021,"417                                      ProfessionalFees
1428    RevenueFromContractWithCustomerExcludingAssess...
Name: (snpw, CY2021), dtype: object"
snpw,CY2022,"368                                      ProfessionalFees
1349    RevenueFromContractWithCustomerExcludingAssess...
Name: (snpw, CY2022), dtype: object"
snrg,CY2016,"1115    ProfessionalFees
3405            Revenues
Name: (snrg, CY2016), dtype: object"
snrg,CY2017,"988     ProfessionalFees
3520            Revenues
Name: (snrg, CY2017), dtype: object"
snrg,CY2018,"943     ProfessionalFees
2844            Revenues
Name: (snrg, CY2018), dtype: object"
snrg,CY2019,"852     ProfessionalFees
2351            Revenues
Name: (snrg, CY2019), dtype: object"
snrg,CY2020,"838     ProfessionalFees
2153            Revenues
Name: (snrg, CY2020), dtype: object"
snrg,CY2021,"794     ProfessionalFees
2019            Revenues
Name: (snrg, CY2021), dtype: object"
snrg,CY2022,"686     ProfessionalFees
1800            Revenues
Name: (snrg, CY2022), dtype: object"
snt,CY2010,"156     RevenueFromRelatedParties
1719                     Revenues
Name: (snt, CY2010), dtype: object"
snt,CY2011,"221     RevenueFromRelatedParties
1047                     Revenues
Name: (snt, CY2011), dtype: object"
snti,CY2021,"3002    RevenueFromContractWithCustomerExcludingAssess...
2604                                             Revenues
Name: (snti, CY2021), dtype: object"
snti,CY2022,"2779    RevenueFromContractWithCustomerExcludingAssess...
2333                                             Revenues
Name: (snti, CY2022), dtype: object"
snv-pe,CY2015,"166    FeesAndCommissions
3        ProfessionalFees
Name: (snv-pe, CY2015), dtype: object"
snv-pe,CY2016,"162    FeesAndCommissions
4        ProfessionalFees
Name: (snv-pe, CY2016), dtype: object"
snv-pe,CY2017,"133    FeesAndCommissions
4        ProfessionalFees
Name: (snv-pe, CY2017), dtype: object"
snv-pe,CY2018,"4                                      ProfessionalFees
23    RevenueFromContractWithCustomerIncludingAssess...
Name: (snv-pe, CY2018), dtype: object"
snv-pe,CY2020,"6     ProfessionalFees
42            Revenues
Name: (snv-pe, CY2020), dtype: object"
snv-pe,CY2021,"6     ProfessionalFees
39            Revenues
Name: (snv-pe, CY2021), dtype: object"
snv-pe,CY2022,"4     ProfessionalFees
37            Revenues
Name: (snv-pe, CY2022), dtype: object"
snwv,CY2019,"1718    RevenueFromContractWithCustomerExcludingAssess...
1636                                             Revenues
Name: (snwv, CY2019), dtype: object"
snwv,CY2020,"1679    RevenueFromContractWithCustomerExcludingAssess...
1514                                             Revenues
Name: (snwv, CY2020), dtype: object"
snwv,CY2021,"1596    RevenueFromContractWithCustomerExcludingAssess...
1422                                             Revenues
Name: (snwv, CY2021), dtype: object"
snwv,CY2022,"1500    RevenueFromContractWithCustomerExcludingAssess...
1297                                             Revenues
Name: (snwv, CY2022), dtype: object"
snx,CY2013,"1633            SalesRevenueNet
616     SalesRevenueServicesNet
Name: (snx, CY2013), dtype: object"
snx,CY2014,"1283            SalesRevenueNet
587     SalesRevenueServicesNet
Name: (snx, CY2014), dtype: object"
snx,CY2015,"1421            SalesRevenueNet
532     SalesRevenueServicesNet
Name: (snx, CY2015), dtype: object"
snx,CY2016,"1727                   Revenues
477     SalesRevenueServicesNet
Name: (snx, CY2016), dtype: object"
snx,CY2017,"1120    RevenueFromContractWithCustomerExcludingAssess...
1812                                             Revenues
411                               SalesRevenueServicesNet
Name: (snx, CY2017), dtype: object"
snx,CY2018,"1343    RevenueFromContractWithCustomerExcludingAssess...
1494                                             Revenues
Name: (snx, CY2018), dtype: object"
sobr,CY2019,"180     RevenueFromRelatedParties
1666                     Revenues
Name: (sobr, CY2019), dtype: object"
sofi,CY2019,"234                               InterestIncomeOperating
2918    RevenueFromContractWithCustomerExcludingAssess...
Name: (sofi, CY2019), dtype: object"
sofi,CY2020,"228                               InterestIncomeOperating
2917    RevenueFromContractWithCustomerExcludingAssess...
Name: (sofi, CY2020), dtype: object"
sofi,CY2021,"220                               InterestIncomeOperating
2814    RevenueFromContractWithCustomerExcludingAssess...
Name: (sofi, CY2021), dtype: object"
sofi,CY2022,"201                               InterestIncomeOperating
2603    RevenueFromContractWithCustomerExcludingAssess...
Name: (sofi, CY2022), dtype: object"
sofo,CY2010,"2802                   Revenues
653     SalesRevenueServicesNet
Name: (sofo, CY2010), dtype: object"
sofo,CY2011,"1426                   Revenues
746     SalesRevenueServicesNet
Name: (sofo, CY2011), dtype: object"
sofo,CY2012,"3494                   Revenues
741     SalesRevenueServicesNet
Name: (sofo, CY2012), dtype: object"
sofo,CY2013,"3353                   Revenues
736     SalesRevenueServicesNet
Name: (sofo, CY2013), dtype: object"
sofo,CY2014,"1194                   Revenues
706     SalesRevenueServicesNet
Name: (sofo, CY2014), dtype: object"
sofo,CY2015,"1101                   Revenues
658     SalesRevenueServicesNet
Name: (sofo, CY2015), dtype: object"
sofo,CY2016,"1222                   Revenues
604     SalesRevenueServicesNet
Name: (sofo, CY2016), dtype: object"
sofo,CY2017,"1290                   Revenues
537     SalesRevenueServicesNet
Name: (sofo, CY2017), dtype: object"
sohu,CY2016,"1402    RevenueFromContractWithCustomerExcludingAssess...
128                             RevenueFromRelatedParties
Name: (sohu, CY2016), dtype: object"
sohu,CY2017,"2102    RevenueFromContractWithCustomerExcludingAssess...
88                              RevenueFromRelatedParties
Name: (sohu, CY2017), dtype: object"
sohu,CY2018,"2663    RevenueFromContractWithCustomerExcludingAssess...
340                             RevenueFromRelatedParties
Name: (sohu, CY2018), dtype: object"
soi,CY2015,"3358                   Revenues
334     SalesRevenueServicesNet
Name: (soi, CY2015), dtype: object"
soi,CY2016,"1366    RevenueFromContractWithCustomerExcludingAssess...
273                               SalesRevenueServicesNet
Name: (soi, CY2016), dtype: object"
soi,CY2017,"2038    RevenueFromContractWithCustomerExcludingAssess...
215                               SalesRevenueServicesNet
Name: (soi, CY2017), dtype: object"
soi,CY2020,"2499    RevenueFromContractWithCustomerExcludingAssess...
260                             RevenueFromRelatedParties
2272                                             Revenues
Name: (soi, CY2020), dtype: object"
soi,CY2021,"2399    RevenueFromContractWithCustomerExcludingAssess...
235                             RevenueFromRelatedParties
2136                                             Revenues
Name: (soi, CY2021), dtype: object"
soi,CY2022,"2216    RevenueFromContractWithCustomerExcludingAssess...
181                             RevenueFromRelatedParties
1898                                             Revenues
Name: (soi, CY2022), dtype: object"
soje,CY2018,"93     RevenueFromContractWithCustomerIncludingAssess...
265                                             Revenues
Name: (soje, CY2018), dtype: object"
soje,CY2019,"75     RevenueFromContractWithCustomerIncludingAssess...
226                                             Revenues
Name: (soje, CY2019), dtype: object"
soje,CY2020,"67     RevenueFromContractWithCustomerIncludingAssess...
204                                             Revenues
Name: (soje, CY2020), dtype: object"
soje,CY2021,"61     RevenueFromContractWithCustomerIncludingAssess...
194                                             Revenues
Name: (soje, CY2021), dtype: object"
soje,CY2022,"59     RevenueFromContractWithCustomerIncludingAssess...
185                                             Revenues
Name: (soje, CY2022), dtype: object"
soje,CY2023,"22    RevenueFromContractWithCustomerIncludingAssess...
65                                             Revenues
Name: (soje, CY2023), dtype: object"
sol,CY2009,"603            SalesRevenueNet
234    SalesRevenueServicesNet
Name: (sol, CY2009), dtype: object"
sol,CY2010,"1051            SalesRevenueNet
360     SalesRevenueServicesNet
Name: (sol, CY2010), dtype: object"
sol,CY2011,"215     RevenueFromRelatedParties
1210              SalesRevenueNet
425       SalesRevenueServicesNet
Name: (sol, CY2011), dtype: object"
sol,CY2012,"239     RevenueFromRelatedParties
1070              SalesRevenueNet
385       SalesRevenueServicesNet
Name: (sol, CY2012), dtype: object"
sol,CY2013,"231    RevenueFromRelatedParties
965              SalesRevenueNet
348      SalesRevenueServicesNet
Name: (sol, CY2013), dtype: object"
sol,CY2014,"210     RevenueFromRelatedParties
1659              SalesRevenueNet
301       SalesRevenueServicesNet
Name: (sol, CY2014), dtype: object"
sol,CY2015,"37              ContractsRevenue
168    RevenueFromRelatedParties
678              SalesRevenueNet
240      SalesRevenueServicesNet
Name: (sol, CY2015), dtype: object"
sol,CY2016,"30               ContractsRevenue
138     RevenueFromRelatedParties
2325                     Revenues
181       SalesRevenueServicesNet
Name: (sol, CY2016), dtype: object"
sol,CY2017,"21      ContractsRevenue
2441            Revenues
Name: (sol, CY2017), dtype: object"
sol,CY2020,"193                                  InvestmentIncomeNet
507    RevenueFromContractWithCustomerIncludingAssess...
Name: (sol, CY2020), dtype: object"
sol,CY2021,"178                                  InvestmentIncomeNet
458    RevenueFromContractWithCustomerIncludingAssess...
Name: (sol, CY2021), dtype: object"
sol,CY2022,"164                                  InvestmentIncomeNet
402    RevenueFromContractWithCustomerIncludingAssess...
Name: (sol, CY2022), dtype: object"
sols,CY2011,"1578    ProfessionalFees
3685            Revenues
Name: (sols, CY2011), dtype: object"
son,CY2009,"1623           Revenues
1214    SalesRevenueNet
Name: (son, CY2009), dtype: object"
son,CY2010,"2822           Revenues
1890    SalesRevenueNet
Name: (son, CY2010), dtype: object"
son,CY2011,"266            Revenues
2143    SalesRevenueNet
Name: (son, CY2011), dtype: object"
son,CY2012,"3525           Revenues
2072    SalesRevenueNet
Name: (son, CY2012), dtype: object"
son,CY2014,"236           Revenues
241    SalesRevenueNet
Name: (son, CY2014), dtype: object"
son,CY2015,"218            Revenues
1819    SalesRevenueNet
Name: (son, CY2015), dtype: object"
son,CY2016,"142    RevenueFromContractWithCustomerExcludingAssess...
269                                             Revenues
Name: (son, CY2016), dtype: object"
son,CY2017,"202    RevenueFromContractWithCustomerExcludingAssess...
297                                             Revenues
Name: (son, CY2017), dtype: object"
son,CY2018,"236    RevenueFromContractWithCustomerExcludingAssess...
263                                             Revenues
Name: (son, CY2018), dtype: object"
son,CY2019,"227    RevenueFromContractWithCustomerExcludingAssess...
224                                             Revenues
Name: (son, CY2019), dtype: object"
son,CY2020,"221    RevenueFromContractWithCustomerExcludingAssess...
202                                             Revenues
Name: (son, CY2020), dtype: object"
son,CY2021,"209    RevenueFromContractWithCustomerExcludingAssess...
192                                             Revenues
Name: (son, CY2021), dtype: object"
son,CY2022,"203    RevenueFromContractWithCustomerExcludingAssess...
184                                             Revenues
Name: (son, CY2022), dtype: object"
sonn,CY2011,"414     RevenueFromRelatedParties
1868                     Revenues
Name: (sonn, CY2011), dtype: object"
sonn,CY2012,"1640             ProfessionalFees
470     RevenueFromRelatedParties
3815                     Revenues
Name: (sonn, CY2012), dtype: object"
sonn,CY2013,"217     FeesAndCommissions
3684              Revenues
Name: (sonn, CY2013), dtype: object"
sonn,CY2018,"1197    RevenueFromContractWithCustomerExcludingAssess...
1337                                             Revenues
Name: (sonn, CY2018), dtype: object"
sonn,CY2021,"69                                InterestIncomeOperating
1097    RevenueFromContractWithCustomerExcludingAssess...
Name: (sonn, CY2021), dtype: object"
sopa,CY2020,"316     RevenueFromRelatedParties
2619                     Revenues
Name: (sopa, CY2020), dtype: object"
sopa,CY2021,"297     RevenueFromRelatedParties
2479                     Revenues
Name: (sopa, CY2021), dtype: object"
sos,CY2015,"11      FinancialServicesRevenue
1882                    Revenues
772              SalesRevenueNet
Name: (sos, CY2015), dtype: object"
sos,CY2016,"10                               FinancialServicesRevenue
891     RevenueFromContractWithCustomerExcludingAssess...
2017                                             Revenues
Name: (sos, CY2016), dtype: object"
sos,CY2017,"7                                FinancialServicesRevenue
1296    RevenueFromContractWithCustomerExcludingAssess...
2112                                             Revenues
Name: (sos, CY2017), dtype: object"
sos,CY2018,"1567    RevenueFromContractWithCustomerExcludingAssess...
1731                                             Revenues
Name: (sos, CY2018), dtype: object"
sos,CY2019,"1535    RevenueFromContractWithCustomerExcludingAssess...
1416                                             Revenues
Name: (sos, CY2019), dtype: object"
sotk,CY2011,"705            Revenues
1273    SalesRevenueNet
Name: (sotk, CY2011), dtype: object"
sotk,CY2012,"2142           Revenues
1143    SalesRevenueNet
Name: (sotk, CY2012), dtype: object"
sotk,CY2013,"1940           Revenues
1040    SalesRevenueNet
Name: (sotk, CY2013), dtype: object"
sotk,CY2014,"603           Revenues
513    SalesRevenueNet
Name: (sotk, CY2014), dtype: object"
sotk,CY2015,"555           Revenues
775    SalesRevenueNet
Name: (sotk, CY2015), dtype: object"
sotk,CY2016,"640           Revenues
600    SalesRevenueNet
Name: (sotk, CY2016), dtype: object"
sotk,CY2017,"169    RevenueFromContractWithCustomerIncludingAssess...
685                                             Revenues
411                                      SalesRevenueNet
Name: (sotk, CY2017), dtype: object"
sotk,CY2018,"208    RevenueFromContractWithCustomerIncludingAssess...
601                                             Revenues
Name: (sotk, CY2018), dtype: object"
sotk,CY2019,"171    RevenueFromContractWithCustomerIncludingAssess...
509                                             Revenues
Name: (sotk, CY2019), dtype: object"
sotk,CY2020,"155    RevenueFromContractWithCustomerIncludingAssess...
464                                             Revenues
Name: (sotk, CY2020), dtype: object"
sotk,CY2021,"144    RevenueFromContractWithCustomerIncludingAssess...
431                                             Revenues
Name: (sotk, CY2021), dtype: object"
sotk,CY2022,"136    RevenueFromContractWithCustomerIncludingAssess...
402                                             Revenues
Name: (sotk, CY2022), dtype: object"
sounw,CY2021,"749    RevenueFromContractWithCustomerIncludingAssess...
317                            RevenueFromRelatedParties
Name: (sounw, CY2021), dtype: object"
sov,CY2012,"1121    ProfessionalFees
2316            Revenues
Name: (sov, CY2012), dtype: object"
sov,CY2013,"172     ProfessionalFees
2116            Revenues
Name: (sov, CY2013), dtype: object"
sov,CY2014,"166    ProfessionalFees
616            Revenues
Name: (sov, CY2014), dtype: object"
sov,CY2015,"154    ProfessionalFees
568            Revenues
Name: (sov, CY2015), dtype: object"
sov,CY2016,"150    ProfessionalFees
656            Revenues
Name: (sov, CY2016), dtype: object"
sowg,CY2012,"254     InterestIncomeOperating
2870                   Revenues
Name: (sowg, CY2012), dtype: object"
sowg,CY2013,"222     InterestIncomeOperating
2698                   Revenues
Name: (sowg, CY2013), dtype: object"
sowg,CY2014,"209     InterestIncomeOperating
2775                   Revenues
Name: (sowg, CY2014), dtype: object"
sowg,CY2015,"191    InterestIncomeOperating
833           ProfessionalFees
Name: (sowg, CY2015), dtype: object"
sowg,CY2016,"207      InvestmentIncomeNet
66     ManagementFeesRevenue
735         ProfessionalFees
Name: (sowg, CY2016), dtype: object"
sowg,CY2017,"197      InvestmentIncomeNet
55     ManagementFeesRevenue
677         ProfessionalFees
Name: (sowg, CY2017), dtype: object"
sowg,CY2018,"218     InvestmentIncomeNet
2207               Revenues
Name: (sowg, CY2018), dtype: object"
spb,CY2011,"129    InsuranceCommissionsAndFees
335                       Revenues
Name: (spb, CY2011), dtype: object"
spb,CY2012,"125     InsuranceCommissionsAndFees
3137                       Revenues
Name: (spb, CY2012), dtype: object"
spb,CY2013,"122     InsuranceCommissionsAndFees
2986                       Revenues
Name: (spb, CY2013), dtype: object"
spb,CY2014,"113    InsuranceCommissionsAndFees
295                       Revenues
Name: (spb, CY2014), dtype: object"
spb,CY2015,"100    InsuranceCommissionsAndFees
273                       Revenues
Name: (spb, CY2015), dtype: object"
spb,CY2016,"96                           InsuranceCommissionsAndFees
120                                  NetInvestmentIncome
287    RevenueFromContractWithCustomerIncludingAssess...
337                                             Revenues
Name: (spb, CY2016), dtype: object"
spb,CY2017,"104                                  NetInvestmentIncome
560    RevenueFromContractWithCustomerIncludingAssess...
367                                             Revenues
Name: (spb, CY2017), dtype: object"
spb,CY2019,"282    RevenueFromContractWithCustomerExcludingAssess...
85     RevenueFromContractWithCustomerIncludingAssess...
Name: (spb, CY2019), dtype: object"
spcb,CY2015,"1724                   Revenues
576     SalesRevenueServicesNet
Name: (spcb, CY2015), dtype: object"
spcb,CY2016,"304    RevenueFromContractWithCustomerIncludingAssess...
524                              SalesRevenueServicesNet
Name: (spcb, CY2016), dtype: object"
spcb,CY2017,"586    RevenueFromContractWithCustomerIncludingAssess...
457                              SalesRevenueServicesNet
Name: (spcb, CY2017), dtype: object"
spfi,CY2018,"96     InsuranceCommissionsAndFees
384               ProfessionalFees
Name: (spfi, CY2018), dtype: object"
spfi,CY2019,"73     InsuranceCommissionsAndFees
353               ProfessionalFees
Name: (spfi, CY2019), dtype: object"
spfi,CY2020,"65     InsuranceCommissionsAndFees
357               ProfessionalFees
Name: (spfi, CY2020), dtype: object"
spfi,CY2021,"57     InsuranceCommissionsAndFees
332               ProfessionalFees
Name: (spfi, CY2021), dtype: object"
spfi,CY2022,"52     InsuranceCommissionsAndFees
288               ProfessionalFees
Name: (spfi, CY2022), dtype: object"
spfx,CY2020,"1007    ProfessionalFees
2590            Revenues
Name: (spfx, CY2020), dtype: object"
spfx,CY2021,"957     ProfessionalFees
2445            Revenues
Name: (spfx, CY2021), dtype: object"
spfx,CY2022,"830     ProfessionalFees
2176            Revenues
Name: (spfx, CY2022), dtype: object"
spgi,CY2007,"38                   Revenues
44    SalesRevenueServicesNet
Name: (spgi, CY2007), dtype: object"
spgi,CY2008,"485                   Revenues
135    SalesRevenueServicesNet
Name: (spgi, CY2008), dtype: object"
spgi,CY2009,"1464                   Revenues
411     SalesRevenueServicesNet
Name: (spgi, CY2009), dtype: object"
spgi,CY2010,"2610                   Revenues
596     SalesRevenueServicesNet
Name: (spgi, CY2010), dtype: object"
spgi,CY2011,"1502           ProfessionalFees
171                    Revenues
683     SalesRevenueServicesNet
Name: (spgi, CY2011), dtype: object"
spgx,CY2016,"762                                      ProfessionalFees
1091    RevenueFromContractWithCustomerExcludingAssess...
Name: (spgx, CY2016), dtype: object"
spgx,CY2017,"700                                      ProfessionalFees
1597    RevenueFromContractWithCustomerExcludingAssess...
Name: (spgx, CY2017), dtype: object"
spgx,CY2018,"686                                      ProfessionalFees
1951    RevenueFromContractWithCustomerExcludingAssess...
Name: (spgx, CY2018), dtype: object"
spgx,CY2019,"632                                      ProfessionalFees
1922    RevenueFromContractWithCustomerExcludingAssess...
Name: (spgx, CY2019), dtype: object"
spgx,CY2020,"630                                      ProfessionalFees
1879    RevenueFromContractWithCustomerExcludingAssess...
Name: (spgx, CY2020), dtype: object"
spgx,CY2021,"596                                      ProfessionalFees
1797    RevenueFromContractWithCustomerExcludingAssess...
1605                                             Revenues
Name: (spgx, CY2021), dtype: object"
spi,CY2011,"349     RevenueFromRelatedParties
2183                     Revenues
1856              SalesRevenueNet
Name: (spi, CY2011), dtype: object"
spi,CY2012,"397     RevenueFromRelatedParties
3119                     Revenues
Name: (spi, CY2012), dtype: object"
spi,CY2013,"393     RevenueFromRelatedParties
2966                     Revenues
Name: (spi, CY2013), dtype: object"
spi,CY2016,"1753           Revenues
1311    SalesRevenueNet
Name: (spi, CY2016), dtype: object"
splk,CY2010,"150               LicensesRevenue
255     RevenueFromRelatedParties
1744              SalesRevenueNet
607       SalesRevenueServicesNet
Name: (splk, CY2010), dtype: object"
splk,CY2011,"188               LicensesRevenue
362     RevenueFromRelatedParties
2588                     Revenues
696       SalesRevenueServicesNet
Name: (splk, CY2011), dtype: object"
splk,CY2012,"190               LicensesRevenue
414     RevenueFromRelatedParties
3293                     Revenues
686       SalesRevenueServicesNet
Name: (splk, CY2012), dtype: object"
splk,CY2013,"184               LicensesRevenue
407     RevenueFromRelatedParties
3149                     Revenues
674       SalesRevenueServicesNet
Name: (splk, CY2013), dtype: object"
splk,CY2014,"172               LicensesRevenue
387     RevenueFromRelatedParties
2115                     Revenues
645       SalesRevenueServicesNet
Name: (splk, CY2014), dtype: object"
splk,CY2015,"155               LicensesRevenue
362     RevenueFromRelatedParties
1908                     Revenues
598       SalesRevenueServicesNet
Name: (splk, CY2015), dtype: object"
splk,CY2016,"134                                       LicensesRevenue
898     RevenueFromContractWithCustomerExcludingAssess...
329                             RevenueFromRelatedParties
2039                                             Revenues
545                               SalesRevenueServicesNet
Name: (splk, CY2016), dtype: object"
splk,CY2017,"109                                       LicensesRevenue
1309    RevenueFromContractWithCustomerExcludingAssess...
312                             RevenueFromRelatedParties
2137                                             Revenues
479                               SalesRevenueServicesNet
Name: (splk, CY2017), dtype: object"
splp-pa,CY2010,"32      FinancialServicesRevenue
2244                    Revenues
1431             SalesRevenueNet
Name: (splp-pa, CY2010), dtype: object"
splp-pa,CY2011,"39      FinancialServicesRevenue
3245                    Revenues
1631             SalesRevenueNet
Name: (splp-pa, CY2011), dtype: object"
splp-pa,CY2012,"34      FinancialServicesRevenue
2722                    Revenues
1523             SalesRevenueNet
Name: (splp-pa, CY2012), dtype: object"
splp-pa,CY2013,"32      FinancialServicesRevenue
2534                    Revenues
1442             SalesRevenueNet
Name: (splp-pa, CY2013), dtype: object"
splp-pa,CY2014,"49      FinancialServicesRevenue
2625                    Revenues
1738             SalesRevenueNet
Name: (splp-pa, CY2014), dtype: object"
splp-pa,CY2015,"30      FinancialServicesRevenue
2355                    Revenues
1212             SalesRevenueNet
Name: (splp-pa, CY2015), dtype: object"
splp-pa,CY2016,"29      FinancialServicesRevenue
2475                    Revenues
1040             SalesRevenueNet
Name: (splp-pa, CY2016), dtype: object"
splp-pa,CY2017,"27                               FinancialServicesRevenue
1520    RevenueFromContractWithCustomerExcludingAssess...
833                                       SalesRevenueNet
Name: (splp-pa, CY2017), dtype: object"
